BookId	Author	WikipediaLink	WikidataId	DateOfBirth	DateOfDeath	CountryOfCitizenship	Occupation	LanguagesSpokenWrittenOrSigned	Genre	FieldOfWork	MemberOf	EducatedAt	InfluencedBy
15815	Toulet, Paul Jean	http://en.wikipedia.org/wiki/Paul-Jean_Toulet	Q2627812	1867-06-05T00:00:00Z	1920-09-06T00:00:00Z	France	poet	French	None	None	None	None	None
56089	Reinsch, Paul S. (Paul Samuel)	https://en.wikipedia.org/wiki/Paul_Samuel_Reinsch	Q5946855	1869-01-01T00:00:00Z	1923-01-01T00:00:00Z	United States of America	writer	English	None	political science	None	University of Wisconsin–Madison	None
16980	Memini	https://it.wikipedia.org/wiki/Ines_Castellani_Fantoni_Benaglio	Q3798439	1849-01-01T00:00:00Z	1897-05-06T00:00:00Z	Kingdom of Italy	art historian	None	None	None	None	None	None
12675	Beavan, F. (Frederick), Mrs.	https://en.wikipedia.org/wiki/Emily_Elizabeth_Shaw_Beavan	Q68582828	1818-01-01T00:00:00Z	1897-08-06T00:00:00Z	None	poet	None	None	None	None	None	None
61587	Parkinson, Richard	https://en.wikipedia.org/wiki/Richard_Parkinson_(priest)	Q15990215	1797-01-01T00:00:00Z	1858-01-01T00:00:00Z	United Kingdom of Great Britain and Ireland	theologian	None	None	None	Chetham Society	St John's College	None
1576	Benton, Joel	https://en.wikipedia.org/wiki/Joel_Benton	Q6213231	1832-05-29T00:00:00Z	1911-09-15T00:00:00Z	United States of America	poet	None	None	None	None	None	None
35687	Noyes, John Humphrey	http://en.wikipedia.org/wiki/John_Humphrey_Noyes	Q544632	1811-09-03T00:00:00Z	1886-04-13T00:00:00Z	United States of America	preacher	English	None	None	None	Dartmouth College	None
3814	Simpson, E. Blantyre (Evelyn Blantyre)	https://en.wikipedia.org/wiki/Eve_Blantyre_Simpson	Q5416149	1855-12-15T00:00:00Z	1920-01-23T00:00:00Z	United Kingdom of Great Britain and Ireland	writer	None	None	None	None	None	None
58394	Reighard, Jacob	https://en.wikipedia.org/wiki/Jacob_Ellsworth_Reighard	Q15996341	1861-01-01T00:00:00Z	1942-01-01T00:00:00Z	United States of America	zoologist	None	None	None	None	University of Michigan	None
5645	Seymour, Robert	https://en.wikipedia.org/wiki/Robert_Seymour_(illustrator)	Q444579	1798-01-01T00:00:00Z	1836-01-01T00:00:00Z	United Kingdom of Great Britain and Ireland	illustrator	English	portrait	None	None	None	None
2395	Colum, Padraic	https://en.wikipedia.org/wiki/Padraic_Colum	Q429440	1881-12-08T00:00:00Z	1972-01-11T00:00:00Z	Republic of Ireland	playwright	English	None	None	American Academy of Arts and Letters	University College Dublin	None
36762	Gentile, Giovanni	https://en.wikipedia.org/wiki/Giovanni_Gentile	Q312295	1875-05-29T00:00:00Z	1944-04-15T00:00:00Z	Kingdom of Italy	philosopher	Italian	None	fascism	Academy of Sciences of Turin	University of Florence	[['Q9235', 'Georg Wilhelm Friedrich Hegel']]
361	Porter, Eleanor H. (Eleanor Hodgman)	https://en.wikipedia.org/wiki/Eleanor_H._Porter	Q235368	1868-12-19T00:00:00Z	1920-05-21T00:00:00Z	United States of America	writer	English	children's literature	None	None	New England Conservatory of Music	None
20504	Sigourney, L. H. (Lydia Howard)	http://en.wikipedia.org/wiki/Lydia_Sigourney	Q4418695	1791-09-01T00:00:00Z	1865-06-10T00:00:00Z	United States of America	essayist	English	None	essay	None	None	None
63629	Kinkaid, Mary Holland	https://en.wikipedia.org/wiki/Mary_Holland_Kinkaid	Q39577438	1861-12-31T00:00:00Z	1948-10-20T00:00:00Z	United States of America	suffragette	None	None	None	None	None	None
16933	Gower, Ronald Sutherland, Lord	https://en.wikipedia.org/wiki/Lord_Ronald_Gower	Q1242682	1845-08-02T00:00:00Z	1916-03-09T00:00:00Z	United Kingdom of Great Britain and Ireland	biographer	English	None	None	None	Trinity College	None
17688	Dubut de Laforest, Jean-Louis	http://fr.wikipedia.org/wiki/Jean-Louis_Dubut_de_Laforest	Q597507	1853-07-24T00:00:00Z	1902-04-03T00:00:00Z	France	writer	French	None	None	None	None	None
62016	Great Britain	https://en.wikipedia.org/wiki/United_Kingdom	Q145	None	None	None	None	None	None	None	International Development Association	None	None
23478	American Sunday-School Union	https://en.wikipedia.org/wiki/InFaith	Q4744448	None	None	None	None	None	None	None	None	None	None
45292	Douglas, Alfred Bruce	https://en.wikipedia.org/wiki/Lord_Alfred_Douglas	Q460660	1870-10-22T00:00:00Z	1945-03-20T00:00:00Z	United Kingdom	writer	English	None	None	None	Winchester College	None
21279	Vonnegut, Kurt	http://en.wikipedia.org/wiki/Kurt_Vonnegut	Q49074	1922-11-11T00:00:00Z	2007-04-11T00:00:00Z	United States of America	writer	English	satire	None	American Academy of Arts and Letters	Cornell University	[['Q3335', 'George Orwell']]
2770	Sidney, Margaret	https://en.wikipedia.org/wiki/Margaret_Sidney	Q6759892	1844-06-22T00:00:00Z	1924-08-02T00:00:00Z	United States of America	publisher	English	None	None	None	None	None
12489	Becq de Fouquières, L. (Louis)	https://en.wikipedia.org/wiki/Louis_Becq_de_Fouqui%C3%A8res	Q3261208	1831-12-17T00:00:00Z	1887-10-22T00:00:00Z	France	poet	French	None	None	None	None	None
10636	Polo, Marco	https://en.wikipedia.org/wiki/Marco_Polo	Q6101	1254-09-22T00:00:00Z	1324-01-16T00:00:00Z	Republic of Venice	ambassador	Venetian	None	None	None	None	None
22143	Oppenheim, L. (Lassa)	http://en.wikipedia.org/wiki/L._F._L._Oppenheim	Q77956	1858-03-30T00:00:00Z	1919-10-07T00:00:00Z	Germany	jurist	English	None	None	Hellenic Philological Society of Constantinople	Humboldt University of Berlin	None
24049	Han, Fei	http://en.wikipedia.org/wiki/Han_Feizi	Q1075382	None	None	None	None	None	None	None	None	None	None
37757	Lobo, Francisco Rodrigues	http://pt.wikipedia.org/wiki/Francisco_Rodrigues_Lobo	Q673311	1581-01-01T00:00:00Z	1622-11-04T00:00:00Z	Portugal	poet	Portuguese	None	None	None	University of Coimbra	None
6436	Woolson, Constance Fenimore	https://en.wikipedia.org/wiki/Constance_Fenimore_Woolson	Q436581	1840-03-05T00:00:00Z	1894-01-24T00:00:00Z	United States of America	novelist	English	None	poetry	None	None	None
16332	Nicolay, John G. (John George)	https://en.wikipedia.org/wiki/John_George_Nicolay	Q321072	1832-02-26T00:00:00Z	1901-09-26T00:00:00Z	United States of America	secretary	English	None	None	None	None	None
1864	Roosevelt, Theodore	https://en.wikipedia.org/wiki/Theodore_Roosevelt	Q33866	1858-10-27T00:00:00Z	1919-01-06T00:00:00Z	United States of America	ornithologist	Italian	None	politics of the United States	American Historical Association	Harvard College	None
31374	Reynolds, Frederick	http://en.wikipedia.org/wiki/Frederick_Reynolds	Q5498615	1833-08-07T00:00:00Z	1915-04-18T00:00:00Z	United Kingdom of Great Britain and Ireland	cricketer	None	None	None	None	None	None
10392	Brampton, Henry Hawkins, Baron	https://en.wikipedia.org/wiki/Henry_Hawkins%2C_1st_Baron_Brampton	Q12053459	1817-09-14T00:00:00Z	1907-10-06T00:00:00Z	None	politician	None	None	None	None	Bedford School	None
54725	Stahl, P.-J.	https://en.wikipedia.org/wiki/Pierre-Jules_Hetzel	Q552619	1814-01-15T00:00:00Z	1886-03-17T00:00:00Z	France	translator	French	None	None	None	Collège Stanislas de Paris	None
17198	Curtis, William	https://en.wikipedia.org/wiki/William_Curtis	Q460867	1746-01-11T00:00:00Z	1799-07-07T00:00:00Z	Great Britain	lepidopterist	None	None	entomology	None	None	None
10118	Thiselton-Dyer, T. F. (Thomas Firminger)	https://en.wikipedia.org/wiki/T._F._Thiselton-Dyer	Q7668239	1848-07-25T00:00:00Z	1923-07-14T00:00:00Z	United Kingdom of Great Britain and Ireland	cleric	English	None	None	None	King's College School	None
1653	Thomas, à Kempis	https://en.wikipedia.org/wiki/Thomas_à_Kempis	Q220976	1379-01-01T00:00:00Z	1471-08-03T00:00:00Z	None	Catholic priest	Dutch	None	philosophy	None	None	None
26457	Huber, François	http://en.wikipedia.org/wiki/Fran%C3%A7ois_Huber	Q55052141	1750-07-02T00:00:00Z	1831-12-22T00:00:00Z	Republic of Geneva	entomologist	French	None	None	French Academy of Sciences	None	None
11097	Fenn, George Manville	https://en.wikipedia.org/wiki/George_Manville_Fenn	Q644784	1831-01-03T00:00:00Z	1909-08-26T00:00:00Z	United Kingdom of Great Britain and Ireland	writer	English	None	None	None	None	None
14048	Jókai, Mór	https://fi.wikipedia.org/wiki/M%C3%B3r_J%C3%B3kai	Q379621	1825-02-18T00:00:00Z	1904-05-05T00:00:00Z	Hungary	politician	Hungarian	None	None	Hungarian Academy of Sciences	None	None
62688	Leighton, W. A. (William Allport)	https://en.wikipedia.org/wiki/William_Allport_Leighton	Q8004384	1805-05-17T00:00:00Z	1889-02-28T00:00:00Z	Republic of Ireland	botanist	None	None	None	None	St John's College	None
10963	France, Hector	https://fr.wikipedia.org/wiki/Hector_France	Q13652336	1837-07-05T00:00:00Z	1908-08-19T00:00:00Z	France	writer	French	novel	None	None	None	None
24141	Feng, Menglong	http://en.wikipedia.org/wiki/Feng_Menglong	Q371966	1574-01-01T00:00:00Z	1645-01-01T00:00:00Z	Ming dynasty	collector of fairy tales	Chinese	None	None	None	None	None
8160	Brandes, Georg	https://en.wikipedia.org/wiki/Georg_Brandes	Q316045	1842-02-04T00:00:00Z	1927-02-19T00:00:00Z	Denmark	university teacher	Danish	None	None	American Academy of Arts and Sciences	University of Copenhagen	[['Q36661', 'Henrik Ibsen']]
57114	Zweig, Friderike Maria Burger Winternitz	https://de.wikipedia.org/wiki/Friderike_Maria_Zweig	Q115184	1882-12-04T00:00:00Z	1971-01-18T00:00:00Z	Austria	translator	German	None	None	None	University of Vienna	None
11394	Powell, E. Alexander (Edward Alexander)	https://en.wikipedia.org/wiki/E._Alexander_Powell	Q1291529	1879-08-16T00:00:00Z	1957-11-13T00:00:00Z	United States of America	war correspondent	None	None	None	None	None	None
18139	Goodwin, Harold L. (Harold Leland)	http://en.wikipedia.org/wiki/Harold_L._Goodwin	Q5661413	1914-11-20T00:00:00Z	1990-02-18T00:00:00Z	United States of America	children's writer	None	None	None	None	None	None
4559	Renard, Jules	https://en.wikipedia.org/wiki/Jules_Renard	Q314987	1864-02-22T00:00:00Z	1910-05-22T00:00:00Z	France	novelist	French	None	None	None	None	None
49375	Reynolds, George	https://en.wikipedia.org/wiki/George_Reynolds_%28Mormon%29	Q5543821	1842-01-01T00:00:00Z	1909-08-09T00:00:00Z	United States of America	editor	English	None	None	None	None	None
9891	Renneville, Madame de (Sophie de Senneterre)	https://fr.wikipedia.org/wiki/Sophie_de_Renneville	Q3491073	1772-01-01T00:00:00Z	1822-01-01T00:00:00Z	France	editor	French	None	None	None	None	None
51700	Lemos, Pedro J. (Pedro Joseph)	https://en.wikipedia.org/wiki/Pedro_Joseph_de_Lemos	Q7159670	1882-05-25T00:00:00Z	1954-12-05T00:00:00Z	United States of America	painter	None	None	None	None	None	None
20564	Talleyrand-Périgord, Charles Maurice de, prince de Bénévent	http://fr.wikipedia.org/wiki/Charles-Maurice_de_Talleyrand-P%C3%A9rigord	Q160499	1754-02-02T00:00:00Z	1838-05-17T00:00:00Z	France	Catholic priest	French	None	None	Académie des Inscriptions et Belles-Lettres	Lycée Saint-Louis	None
66033	Corliss, William R.	https://en.wikipedia.org/wiki/William_R._Corliss	Q8017198	1926-08-28T00:00:00Z	2011-07-08T00:00:00Z	United States of America	author	English	None	None	None	Rensselaer Polytechnic Institute	None
58156	Kuylenstierna-Wenster, Elisabeth	https://sv.wikipedia.org/wiki/Elisabeth_Kuylenstierna-Wenster	Q4960199	1869-09-16T00:00:00Z	1933-02-13T00:00:00Z	Sweden	author	Swedish	None	None	None	None	None
9817	Du Maurier, George	https://en.wikipedia.org/wiki/George_du_Maurier	Q949700	1834-03-06T00:00:00Z	1896-10-08T00:00:00Z	France	caricaturist	English	None	None	None	None	None
61030	Northwestern Bell Telephone Company	https://en.wikipedia.org/wiki/Northwestern_Bell	Q7060286	None	None	None	None	None	None	None	None	None	None
6136	Chaplin, Ralph	https://en.wikipedia.org/wiki/Ralph_Chaplin	Q2915127	1887-01-01T00:00:00Z	1961-01-01T00:00:00Z	United States of America	editor	English	None	None	Industrial Workers of the World	None	None
14828	Faucher de Saint-Maurice	https://en.wikipedia.org/wiki/Faucher_de_Saint-Maurice	Q3336057	1844-04-18T00:00:00Z	1897-04-01T00:00:00Z	Canada	military personnel	French	None	None	None	Séminaire de Québec	None
26262	McAulay, Alexander	http://en.wikipedia.org/wiki/Alexander_MacAulay	Q4719461	1863-12-09T00:00:00Z	1931-07-06T00:00:00Z	Australia	physicist	English	None	mathematics	None	Gonville and Caius College	None
117	Beethoven, Ludwig van	https://en.wikipedia.org/wiki/Ludwig_van_Beethoven	Q255	1770-12-16T00:00:00Z	1827-03-26T00:00:00Z	Electorate of Cologne	composer	German	traditional folk song	None	Royal Netherlands Academy of Arts and Sciences	None	[['Q254', 'Wolfgang Amadeus Mozart'], ['Q1339', 'Johann Sebastian Bach'], ['Q7349', 'Joseph Haydn'], ['Q311378', 'Johann Joseph Fux']]
12096	Nitobe, Inazo	https://en.wikipedia.org/wiki/Nitobe_Inaz%C5%8D	Q12696	1862-09-01T00:00:00Z	1933-10-15T00:00:00Z	Japan	professor	Esperanto	None	philosophy	Japan Academy	University of Halle-Wittenberg	None
1235	Gautier, Théophile	https://en.wikipedia.org/wiki/Théophile_Gautier	Q183713	1811-08-30T00:00:00Z	1872-10-23T00:00:00Z	France	writer	French	None	None	Jeune-France	Lycée Louis-le-Grand	None
26636	Niemi, Herman	https://fi.wikipedia.org/wiki/Herman_Niemi	Q17382569	1857-07-19T00:00:00Z	1922-05-28T00:00:00Z	Finland	author	None	None	None	None	None	None
62954	Moreno, Bento	https://en.wikipedia.org/wiki/Francisco_Teixeira_de_Queiroz	Q10379131	1848-05-03T00:00:00Z	1919-07-22T00:00:00Z	Portugal	writer	Portuguese	None	None	None	University of Coimbra	None
13111	Mott, F. W. (Frederick Walker)	https://en.wikipedia.org/wiki/Frederick_Walker_Mott	Q5498988	1853-10-23T00:00:00Z	1926-06-08T00:00:00Z	United Kingdom of Great Britain and Ireland	pathologist	None	None	None	Royal Society	None	None
11547	Grinnell, George Bird	https://en.wikipedia.org/wiki/George_Bird_Grinnell	Q1398792	1849-09-20T00:00:00Z	1938-04-11T00:00:00Z	United States of America	anthropologist	English	None	None	None	Yale University	None
13064	Gordon, Thomas Edward, Sir	https://en.wikipedia.org/wiki/Thomas_Edward_Gordon	Q3525083	1832-01-12T00:00:00Z	1914-01-01T00:00:00Z	United Kingdom of Great Britain and Ireland	diplomat	English	None	None	None	None	None
7411	Cheney, Sheldon	https://en.wikipedia.org/wiki/Sheldon_Warren_Cheney	Q7493560	1886-06-29T00:00:00Z	1980-10-10T00:00:00Z	None	journalist	English	None	None	None	Harvard University	None
2801	Harrington, James	https://en.wikipedia.org/wiki/James_Harrington_%28author%29	Q969183	1611-01-03T00:00:00Z	1677-09-11T00:00:00Z	England	political theorist	English	None	None	None	Trinity College	None
33830	Harding, A. R. (Arthur Robert)	http://en.wikipedia.org/wiki/Arthur_Robert_Harding	Q4800143	1871-07-01T00:00:00Z	1930-01-01T00:00:00Z	None	writer	None	None	None	None	None	None
18393	Ahrenberg, Jacob	https://fi.wikipedia.org/wiki/Johan_Jacob_Ahrenberg	Q1692014	1847-04-30T00:00:00Z	1914-10-10T00:00:00Z	Grand Duchy of Finland	painter	Swedish	None	None	None	Royal Swedish Academy of Fine Arts	None
35588	Darwin, George Howard, Sir	http://en.wikipedia.org/wiki/George_Darwin	Q325016	1845-07-09T00:00:00Z	1912-12-07T00:00:00Z	United Kingdom of Great Britain and Ireland	mathematician	English	None	None	Academy of Sciences of Turin	Trinity College	None
38605	Erdélyi, János	https://hu.wikipedia.org/wiki/Erd%C3%A9lyi_J%C3%A1nos_%28k%C3%B6lt%C5%91%29	Q740596	1814-04-01T00:00:00Z	1868-01-23T00:00:00Z	Hungary	journalist	Hungarian	None	Hungarian literature	Hungarian Academy of Sciences	None	None
4265	Mabie, Hamilton Wright	https://en.wikipedia.org/wiki/Hamilton_Wright_Mabie	Q5645258	1846-01-01T00:00:00Z	1916-01-01T00:00:00Z	United States of America	writer	None	None	None	American Academy of Arts and Letters	Williams College	None
22849	West, John	http://en.wikipedia.org/wiki/Reverend_John_West	Q15486775	1809-01-17T00:00:00Z	1873-12-01T00:00:00Z	United Kingdom of Great Britain and Ireland	writer	None	None	None	None	None	None
60408	Küchler, Carl	https://de.wikipedia.org/wiki/Carl_K%C3%BCchler	Q1039307	1869-01-12T00:00:00Z	1945-05-05T00:00:00Z	Germany	translator	German	None	None	None	None	None
32361	McGreevey, John	https://en.wikipedia.org/wiki/John_McGreevey	Q1701032	1922-12-21T00:00:00Z	2010-11-24T00:00:00Z	United States of America	screenwriter	None	None	None	None	None	None
39678	Schlaf, Johannes	https://en.wikipedia.org/wiki/Johannes_Schlaf	Q70842	1862-06-21T00:00:00Z	1941-04-02T00:00:00Z	German Reich	translator	German	None	None	Durch!	None	None
12660	Wienbarg, Ludolf	https://en.wikipedia.org/wiki/Ludolf_Wienbarg	Q73929	1802-12-25T00:00:00Z	1872-01-02T00:00:00Z	Germany	literary critic	German	None	None	None	University of Kiel	None
15029	Forrester, Izola L. (Izola Louise)	http://en.wikipedia.org/wiki/Izola_forrester	Q6102108	1878-11-15T00:00:00Z	1944-03-09T00:00:00Z	United States of America	screenwriter	None	None	None	None	None	None
56268	Winther, Christian	https://da.wikipedia.org/wiki/Christian_Winther_(digter)	Q981722	1796-07-29T00:00:00Z	1876-12-30T00:00:00Z	Denmark	writer	Danish	None	None	None	University of Copenhagen	None
16775	Arago, François	http://en.wikipedia.org/wiki/Fran%C3%A7ois_Arago	Q154353	1786-02-26T00:00:00Z	1853-10-02T00:00:00Z	France	scientist	Catalan	None	astronomy	Royal Swedish Academy of Sciences	École polytechnique	None
12868	Rutherford, J. F. (Joseph Franklin)	https://en.wikipedia.org/wiki/Joseph_Franklin_Rutherford	Q334839	1869-11-08T00:00:00Z	1942-01-08T00:00:00Z	United States of America	judge	English	None	None	None	None	None
13019	Lamartine, Alphonse de	https://fr.wikipedia.org/wiki/Alphonse_de_Lamartine	Q188697	1790-10-21T00:00:00Z	1869-02-28T00:00:00Z	France	historian	French	novel	None	Académie Française	None	None
34914	Forster, Georg	https://en.wikipedia.org/wiki/Georg_Forster	Q58062	1754-11-27T00:00:00Z	1794-01-10T00:00:00Z	Republic of Mainz	revolutionary	German	None	ethnography	Royal Prussian Academy of Sciences	Saint Peter's School	None
756	Munk, J. A. (Joseph Amasa)	https://en.wikipedia.org/wiki/Joseph_Amasa_Munk	Q6281017	1847-11-19T00:00:00Z	1927-12-04T00:00:00Z	United States of America	physician	None	None	None	None	University of Mount Union	None
64693	Rutherford, Ernest	https://en.wikipedia.org/wiki/Ernest_Rutherford	Q9123	1871-08-30T00:00:00Z	1937-10-19T00:00:00Z	United Kingdom of Great Britain and Ireland	physicist	English	None	physics	Academy of Sciences of the USSR	University of Cambridge	None
554	Tyler, Royall	https://en.wikipedia.org/wiki/Royall_Tyler	Q2171170	1757-06-18T00:00:00Z	1826-08-26T00:00:00Z	United States of America	writer	English	None	None	None	Harvard University	None
25335	Angellier, Auguste	https://fr.wikipedia.org/wiki/Auguste_Angellier	Q2266379	1848-07-01T00:00:00Z	1911-02-28T00:00:00Z	France	dean	English	None	None	None	University of Lille	None
6958	Castlemon, Harry	https://en.wikipedia.org/wiki/Harry_Castlemon	Q5667839	1842-09-06T00:00:00Z	1915-08-22T00:00:00Z	United States of America	children's writer	English	None	None	None	None	None
35394	Austin, Alfred	http://en.wikipedia.org/wiki/Alfred_Austin	Q575043	1835-05-30T00:00:00Z	1913-06-02T00:00:00Z	United Kingdom of Great Britain and Ireland	poet	English	None	None	None	University of London	None
58268	Siborne, William	https://en.wikipedia.org/wiki/William_Siborne	Q3568957	1797-10-15T00:00:00Z	1849-01-09T00:00:00Z	United Kingdom	military historian	English	None	None	None	None	None
29127	Aho, Kalle	https://fi.wikipedia.org/wiki/Kalle_Aho	Q11869361	1865-07-06T00:00:00Z	1936-09-10T00:00:00Z	Finland	journalist	Finnish	None	None	None	None	None
24191	Palamas, Kostes	http://en.wikipedia.org/wiki/Kostis_Palamas	Q317967	1859-01-13T00:00:00Z	1943-02-27T00:00:00Z	Greece	writer	Modern Greek	None	None	None	National and Kapodistrian University of Athens	None
