Type,Title,Language,Subjects,LoCC
Text,0.38284245724615495,en,0.3590948732046363,PZ
Text,0.12145651885103426,fi,0.3987303499708376,PH
Text,0.3955967487625221,es,0.37273113858784895,PQ
Text,0.0,fi,0.36053671114399005,PT
Text,0.2530089941140753,pt,0.34141543632710075,PQ
Text,0.3174438156716265,hu,0.3724671811790979,DB
Text,0.2884749279466569,en,0.3425466108877441,PZ
Text,0.2668083448261493,en,0.439547465832409,G
Text,0.24161959818582368,en,0.3639146411035125,RS
Text,0.3696737069885274,en,0.7097227555341253,SF
Text,0.2746612308989066,fr,0.42286621311257344,PQ
Text,0.3327120504464892,en,0.38431468063081275,HN
Text,0.22879420832916247,en,0.37413115678743303,E300
Text,0.30591008419377214,en,0.38735724064202215,PR
Text,0.2958124301697465,en,0.3381533910376653,PR
Text,0.271692030446603,en,0.27158783953347193,DC
Text,0.26992794561633393,en,0.3883130642965354,AP
Text,0.2580427005408619,en,0.36050332448633743,PR
Text,0.17585268437840712,hu,0.38820958192408206,PH
Text,0.242979438130219,en,0.31957837070845413,NC
Text,0.2624054920408185,en,0.7079345125111036,AP
Text,0.32244359283333546,en,0.31956722703753804,F590.3
Text,0.2916370206165267,en,0.37674501580009206,SF
Text,0.2686093784922507,en,0.6684038235074817,TL
Text,0.5098162080461883,en,0.2858220197787243,E300
Text,0.0,hu,0.4914019941723951,PH
Text,0.29108872480432035,en,0.393443959625516,PZ
Text,0.31239363292962297,en,0.29584280756385695,E456
Text,0.29154677410169644,en,0.41299394322242106,DA
Text,0.3690639931346623,en,0.326225969250598,PS
Text,0.08097101237641335,fi,0.37668223238167126,PH
Text,0.28198392840816244,en,0.3189507608948551,E456
Text,0.27864982467253085,en,0.3879442168673266,GB
Text,0.3208157696108327,en,0.34972990138847493,PS
Text,0.2822220038362349,es,0.37466656361275547,PQ
Text,0.2844132779942698,de,0.35728273777359976,PG
Text,0.36026864421685445,es,0.37273113858784895,PQ
Text,0.5775440320532673,it,0.39569234552850385,ML
Text,0.2566163690416029,en,0.40536707568801245,BX
Text,0.28150599568003487,en,0.3917895800482075,PZ
Text,0.6671472366228742,en,0.40417306585231827,BP
Text,0.39043655069704875,en,0.40856727956316263,PN
Text,0.35633178280320327,en,0.0,QB
Text,0.2710678573985617,en,0.4259401472552593,SF
Text,0.2745858192945903,en,0.3069261036618334,F721
Text,0.3874599519294862,en,0.2982025558475955,PS
Text,0.2957994543623773,en,0.3680147863701087,PS
Text,0.32210446060993725,en,0.4031607393014834,PS
Text,0.3810498508714234,en,0.44778205180956654,SB
Text,0.24691816926386911,en,0.3255429882697563,GR
Text,0.3391915405384051,en,0.3479936402475799,PR
Text,0.3412812346150475,en,0.345628470755723,HN
Text,0.16159493272835282,hu,0.24737608521380436,DB
Text,0.15869378460222655,hu,0.24737608521380436,DB
Text,0.2535624413655569,en,0.39841687185296537,TX
Text,0.2609838726087949,en,0.323303259418605,G; TL
Text,0.2658128449682218,en,0.3211620435223656,D501
Text,0.3002819038047844,en,0.40329864335867405,TX
Text,0.0,fi,0.34108638650797657,PZ
Text,0.26518585076575424,en,0.3592232241972914,PS
Text,0.6354494960080093,en,0.5415458647119049,PS
Text,0.24746196979730603,en,0.32515820557126746,PQ
Text,0.4933842514701783,en,0.55475298202862,F2201
Text,0.30233557654887233,en,0.6223563544067102,SB
Text,0.31869295297190364,en,0.436528513346447,PN
Text,0.3159418698330209,en,0.436528513346447,PN
Text,0.3164950576918648,en,0.436528513346447,PN
Text,0.37618651302349165,en,0.4991641707163357,TT
Text,0.2540489794030625,en,0.26934539077032177,KD
Text,0.0,es,0.3243802164969222,PQ
Text,0.2797772666205157,en,0.3304104869639941,DP
Text,0.2407833404421473,de,0.35572379753322414,PT
Text,0.34873200492173156,en,0.3065357397257161,PR
Text,0.25470370811663473,fy,0.5255328216556342,PF
Text,0.2614224438678494,en,0.30805890871021485,PZ
Text,0.2814837932307687,en,0.3472398604651457,PS
Text,0.0,fi,0.33563692529812306,PT
Text,0.29934205795615576,en,0.2986384887882484,F106
Text,0.0,en,0.4235263085155611,PS
Text,0.2584511170262681,en,0.36915598173753683,PZ
Text,0.28481486607490775,es,0.4231039723773757,GV
Text,0.2586498511017759,en,0.7079345125111036,AP
Text,0.3558073924407716,en,0.3777807504209788,PS
Text,0.28246065699345824,en,0.286263334567107,Q
Text,0.23067960515363697,pt,0.34141543632710075,PQ
Text,0.12046358218195652,fi,0.28165885024698906,PT
Text,0.369715061354631,en,0.6539886847137105,G
Text,0.23043094113782833,de,0.32160124728701006,D501
Text,0.15134362892141634,de,0.39811589122429863,PT
Text,0.27020754030475164,en,0.33760687170807113,E151
Text,0.27075675358377477,en,0.3087884795519524,E456
Text,0.45097751827491306,en,0.37222487428538775,PS
Text,0.19824866648763784,fi,0.3244702499518431,PT
Text,0.1400106944200254,fi,0.25652473547994176,PT
Text,0.3410362787002832,en,0.3970286070564781,PS
Text,0.31784441916542044,en,0.3503916853621033,PR
Text,0.29620128391646494,en,0.39061506680225316,PS
Text,0.2897821428568938,en,0.35550286205219556,BS
Text,0.28498967245614887,en,0.3604540396723789,PS
Text,0.29957934241572126,en,0.369135399087912,PZ
Text,0.3552965489443016,en,0.3624207711899864,PZ
Text,0.48629849693194616,en,0.28962387260371103,DA
Text,0.2713888188256367,en,0.3625617491803338,TX
Text,0.29357535458003586,en,0.3477357395201156,BV
Text,0.23537722887743037,en,0.2562043120133064,BR
Text,0.3220978745236917,en,0.4139713528748689,TX
Text,0.3619554050110383,en,0.5032105506320279,TX
Text,0.17648516485760726,en,0.3838448439886396,BQ; NA
Text,0.4016313729493427,it,0.32410114923764194,PQ
Text,0.24450072180100596,en,0.37850185554143334,HE
Text,0.32496510356818625,en,0.35541540608762323,D501
Text,0.2296214565754218,en; es,0.26788506491709774,G
Text,0.3546365277339556,en,0.35387609063475606,PS
Text,0.32943355513266964,fr,0.3600385019561501,HB
Text,0.2065700067485282,eo,0.3053974256138259,PR
Text,0.255676723177599,en,0.31122380882061346,LH
Text,0.22998194410936612,en,0.38647376046131177,PN; Z
Text,0.24614666451820286,en,0.42384556178011035,LB
Text,0.3316088630162355,en,0.3063024427258601,D501
Text,0.2300961274553242,hu,0.4475747662235193,PJ
Text,0.22667912267711876,hu,0.4475747662235193,PJ
Text,0.30539154419196807,en,0.42670855942460667,nan
Text,0.32293233498273266,en,0.38546502708365027,PS
Text,0.4806190742578426,en,0.3127657171105175,PR
Text,0.438949127619845,en,0.37429974319110815,DA
Text,0.27684139015305614,en,0.36680563879759875,PZ
Text,0.34545856607986913,en,0.388951826770851,PR
Text,0.27425535721525357,en,0.3715584842546458,TL
Text,0.13925374120051875,fi,0.3907186210889449,PH
Text,0.25980036926368905,en,0.7079345125111036,AP
Text,0.3347039872599951,pt,0.34141543632710075,PQ
Text,0.27449711204253496,en,0.4894710874973169,HQ
Text,0.1657668513019112,it,0.3286184746509026,PQ
Text,0.2894396714693645,en,0.42286621311257344,PQ
Text,0.39742690797528907,en,0.29048388118256097,BX
Text,0.35117346039728303,en,0.3647882910735258,ML
Text,0.2523216060728512,de,0.4179312317255187,PT
Text,0.280548715242778,en,0.7057152506536192,QC
Text,0.2437275893962876,en,0.38426508907124857,DA
Text,0.29655525986161274,en,0.7159622819964349,QP
Text,0.4569715034162757,en,0.39268555888887435,E151
Text,0.23650364573407787,en,0.4403258231696685,NK
Text,0.2476823297918701,en,0.26573886396696844,BF
Text,0.30318331167891943,en,0.37441155966360407,BS
Text,0.2918377754279519,en,0.39897080542804314,S; TD
Text,0.31861399382539435,en,0.5415458647119049,PS
Text,0.24553767393582718,de,0.34912032298936096,PQ
Text,0.3396575462207672,en,0.41059907084122765,PS
Text,0.25321612426075935,en,0.4506542151841251,SF
Text,0.3222622185290314,en,0.3817116653319171,PZ
Text,0.40555310665176764,de,0.4088218179859046,PT
Text,0.5131224057871328,es,0.3440020565622577,F2201
Text,0.312244682645672,en,0.26587816441789114,F2001
Text,0.1619420247528267,fi,0.35972457317401835,PT
Text,0.3784837232149901,en,0.3411396458187061,SK
Text,0.272969801399373,eo,0.31707593932277534,PG
Text,0.25603545424298063,it,0.40693709768296893,PQ
Text,0.3167301923999057,en,0.34601846553206095,PR
Text,0.28532008344609555,de,0.35572379753322414,PT
Text,0.4608795959378484,en,0.3394779125385436,PS
Text,0.2763239143764791,de,0.26859136986197896,ND
Text,0.24887519963238217,en,0.2987690745232168,D501
Text,0.3781403131956328,en,0.3747298532140244,PS
Text,0.218688721359471,en,0.42238540004581104,PR
Text,0.33819443041114855,en,0.4859944827651346,N
Text,0.2885545320402331,en,0.3154347990643622,E456
Text,0.25746503178989316,en,0.3325179419246805,PR
Text,0.2754127985795046,en,0.3369338333211766,HD; TP
Text,0.3450608541901085,en,0.33244118638092107,F590.3
Text,0.23877967803799657,en,0.28587638644042973,E201
Text,0.26400668455375786,en,0.3429289416053498,E456
Text,0.31624972450896677,en,0.4036818840822068,PS
Text,0.35204029319070934,en,0.46473014704154914,G; QC
Text,0.3246948165949593,en,0.366139100029191,PS
Text,0.2485970506064244,en,0.2944737359021451,PZ
Text,0.1759336801949826,en,0.32572859136783633,PS
Text,0.39671753885777117,en,0.4275707816433062,nan
Text,0.25070731272601776,en,0.36896535535164116,BX
Text,0.290707305860692,en,0.4616012283279212,TS
Text,0.3032970172604233,fr,0.738219788674783,ND
Text,0.343903790589757,en,0.37116456213951665,PS
Text,0.2893840641586888,en,0.39897080542804314,S; TD
Text,0.30686936918812113,en,0.39538993649284615,HG
Text,0.0,fi,0.3303497604461221,PN
Text,0.3266160861961418,en,0.3550725910152212,PS
Text,0.10751369725668694,fi,0.3317598922379216,PH
Text,0.27743842012139,en,0.31181025115550054,DP
Text,0.34861789019642375,fr,0.4161531449192559,PQ
Text,0.11578306092031194,fi,0.3674974835270439,PT
Text,0.11419298339673234,la,0.30978368985353366,PT
Text,0.3181255637531448,en,0.26812645166697147,F106; VM
Text,0.42739352475297265,fr,0.3504145733247358,DT
Text,0.2624168749905871,en,0.35452504691267345,PR
Text,0.3099583310370189,en,0.3683467181453589,PS
Text,0.31210319497561384,fr,0.4174464576406873,PQ
Text,0.31572954958232424,pt,0.3761748989909235,PQ
Text,0.250337513716113,en,0.3775693902429739,BV
Text,0.0,fr,0.3653054475592728,PQ
Text,0.35602581463837113,en,0.36810678739933206,DA
Text,0.22931966119150532,en,0.7079345125111036,AP
Text,0.37071198813700645,en,0.38652075009987963,PS
Text,0.22304438238645144,fr,0.27696045536355357,DC
Text,0.3108575275494124,en,0.3010696567961429,F1001
Text,0.3040208556111542,en,0.4043564367989502,PS
Text,0.2865052654562812,en,0.4043564367989502,PS
Text,0.29442051980240364,en,0.4043564367989502,PS
Text,0.2970350605587598,en,0.3677340282156432,PZ
Text,0.39001145041437707,en,0.3992769994780236,NB
Text,0.2627135965820111,en,0.35452504691267345,PR
Text,0.2765766965675766,en,0.3873351010543952,PS
Text,0.2717639701472864,en,0.34518260753029567,PZ
Text,0.2800303054804816,fr,0.42635288938374344,DH
Text,0.2903775868135017,en,0.35751980923773047,PZ
Text,0.29647159580182386,en,0.2916148562021021,ML
Text,0.45066502071951586,en,0.37633195073903747,PS
Text,0.30725212142955866,en,0.5427067304644567,S
Text,0.4081411134114631,en,0.5427067304644567,S
Text,0.39386782563034256,fr,0.42286621311257344,PQ
Text,0.31327090392352835,en,0.5061844305790262,QL
Text,0.3109599050974347,en,0.3886892365106025,S
Text,0.3082812792208976,en,0.3886892365106025,S
Text,0.3367592555744656,en,0.4859944827651346,N
Text,0.4063307341531114,en,0.3269901481877859,F850.5
Text,0.32904086148869505,en,0.3597390683842939,PS
Text,0.22882480264164118,fr,0.4120287404909617,PQ
Text,0.2522821534446603,en,0.5361970145420185,E011
Text,0.2448795617408385,en,0.3149395165173923,PS
Text,0.11328066007130115,fi,0.37668223238167126,PH
Text,0.08097101237641335,fi,0.2615129694772083,PT
Text,0.3333567053708718,fr,0.42286621311257344,PQ
Text,0.3329586156158588,en,0.4123511564937803,TX
Text,0.3742416311720752,en,0.4354743243248199,PS
Text,0.34384145329013277,en,0.3789029288148775,PZ
Text,0.24929562183569365,en,0.28183580851902823,KZ
Text,0.30253015904606384,en,0.36684700930311076,PS
Text,0.3254387518477623,fr,0.36288828549560603,PQ
Text,0.16060792935322613,fi,0.3455214264633168,PT
Text,0.43524403425690383,fr,0.3564789366207716,PQ
Text,0.33617907651234824,en,0.37529498595708727,PN
Text,0.29640677872541094,en,0.34816581694407694,PS
Text,0.28748532403647864,en,0.7040008553067856,PN
Text,0.2409771230744613,en,0.3759576637278028,PZ
Text,0.3384303875534403,en,0.5872361363472614,PS
Text,0.33764494579358,fr,0.3206496333113042,PR
Text,0.2731618284228241,it,0.2873413068561181,PR
Text,0.3479278764754315,pt,0.379343195738332,PQ
Text,0.2536459513812097,en,0.4064133456451557,SB
Text,0.1868197885176924,fi,0.3571227613167296,PT
Text,0.27971152961315926,en,0.37501478006613825,PS
Text,0.33649563194150656,en,0.4859944827651346,N
Text,0.22229829533855006,no,0.3482492570201391,PN
Text,0.43143666779604833,fr,0.250089608529634,DC
Text,0.2680643615182627,en,0.3410166963621043,PR
Text,0.2823276992278905,en,0.26623826176376,PT
Text,0.2731452632816329,en,0.26748906900390845,N
Text,0.3251760293732364,en,0.3434695355566375,PZ
Text,0.44870168163996116,fr,0.4161531449192559,PQ
Text,0.3733367840938168,en,0.4071461977113257,TK
Text,0.24389005700505986,en,0.4359563409889549,SF
Text,0.3718530109737007,en,0.2780051133288713,PZ
Text,0.25297196056228827,en,0.3345993685989362,DC
Text,0.3297781058722556,en,0.26653227264477997,G
Text,0.258143375911734,en,0.3740411746186798,QH
Text,0.3477117755133818,en,0.3458433968677562,PS
Text,0.09716521503881942,fi,0.3919235863186442,PH
Text,0.20958066082932603,hu,0.44292696546741644,BJ
Text,0.273027624229072,en,0.3192888710866122,F1861
Text,0.3478898195381975,en,0.34120451186147094,PZ
Text,0.23660803953842344,en,0.27536397864686957,DA
Text,0.24453724102079508,en,0.3370920113359345,E011; F396
Text,0.25377715810207613,fr,0.42286621311257344,PQ
Text,0.3143108537789673,en,0.3528584439767487,F206
Text,0.5482734092553586,fr,0.6590154538735362,BD
Text,0.3888960422617757,en,0.33904060534277125,PS
Text,0.3160744982689756,en,0.31540161908276043,D501
Text,0.2949997738667207,en,0.7112408921027564,QL
Text,0.252385309822583,en,0.42094800780224895,QL
Text,0.253652991119395,en,0.42094800780224895,QL
Text,0.30288580748762056,es,0.41158527271811796,PQ
Text,0.2921213258777818,en,0.7112408921027564,QL
Text,0.43822950656745097,en,0.36599024786862067,PR
Text,0.4042691222804865,en,0.4377964705810686,HT
Text,0.3288208432180046,en,0.36163342205508975,RA
Text,0.2776274979997367,en,0.33846796421290015,DS
Text,0.5052238894153905,en,0.4317378238221292,TL
Text,0.2153104988562967,pt,0.309409921675447,PQ
Text,0.11767707811837477,fi,0.3987303499708376,PH
Text,0.42960346977167463,en,0.32608246651803063,Z
Text,0.2987609606717617,en,0.33983840103561924,PR
Text,0.11749873296813755,fi,0.3675200726396516,PG
Text,0.2625195033697857,en,0.7079345125111036,AP
Text,0.27925127659649884,en,0.38090348826250603,KD
Text,0.47541332706792205,en,0.3616712260881001,NB
Text,0.3815299646508557,en,0.512810640148145,PS
Text,0.2420090545138322,fr,0.358148543570713,PQ
Text,0.24723868076143732,en,0.3379803943022277,E151; HG
Text,0.24548464288862984,en,0.43844960886678475,RC
Text,0.26011136565088394,en,0.7079345125111036,AP
Text,0.246222783668602,fr,0.3182747033964797,PR
Text,0.3645383660124056,en,0.3900337203712809,JC
Text,0.3774569409099343,en,0.35531210442926436,PS
Text,0.19216108343503202,fi,0.3987303499708376,PH
Text,0.15423402988097729,fi,0.3670572871635443,PH
Text,0.258308335409496,fr,0.2796015807396365,Z
Text,0.3022606545366786,en,0.3567559881604301,E300
Text,0.22729997440092342,en,0.3198515766662875,DP
Text,0.33790061952549183,en,0.37409131091798015,PR
Text,0.29696873875343627,en,0.30618493510179207,nan
Text,0.22888887215663567,pt,0.2761921182436541,F2501
Text,0.245217950058414,fr,0.42286621311257344,PQ
Text,0.2707640585466016,fr,0.4240276642779706,PQ
Text,0.36111751772211953,en,0.37268465533781725,PZ
Text,0.31018469135733534,en,0.4233345522073687,PS
Text,0.3247337803475726,en,0.3364956764582118,DA
Text,0.3254519410788492,en,0.5076217999530553,RM
Text,0.3043288289940945,en,0.4233345522073687,PS
Text,0.2700843878782308,en,0.38928773113875476,PJ
Text,0.37326570039280416,fr,0.4253137900746889,PQ
Text,0.2710758081849362,en,0.4178113825123574,PR
Text,0.43218415241788716,en,0.367041810124294,PR
Text,0.2913947302707719,en,0.35139014142706476,PR
Text,0.3767056784166104,fr,0.3518385250500738,PQ
Text,0.5123859042152779,it,0.41607472347921065,PQ
Text,0.26163333963379576,en,0.29364822628812887,E300; G
Text,0.3140337753968166,en,0.40456344324289484,RG
Text,0.2399608914781243,en,0.43284901065305303,BL
Text,0.23989654748801897,en,0.43284901065305303,BL
Text,0.23990668533148043,en,0.43284901065305303,BL
Text,0.33772800200088193,en,0.4859944827651346,N
Text,0.2484052100144905,en,0.30301569124251915,E151
Text,0.31483273609675405,en,0.2972723774155991,DA
Text,0.20778930125719866,en,0.378294678366282,PS
Text,0.34872050114532854,en,0.4496868568992715,TT
Text,0.31362224208411976,en,0.35384363398648855,TX
Text,0.34861789019642375,fr,0.39548445673730515,PQ
Text,0.2899610130261201,fr,0.3653054475592728,PQ
Text,0.3334655647432468,en,0.3721707973448069,PS
Text,0.37538317482067757,en,0.2822644817929185,PS
Text,0.2903680151022909,en,0.3044479525236091,PR
Text,0.35830571462844063,en,0.42896940518720067,PS
Text,0.27607850453083865,en,0.29384334553077324,DA
Text,0.1571854960410002,hu,0.673924210376904,BJ
Text,0.23901830669609359,en,0.32976691929873153,PE
Text,0.40275926656781336,en,0.7688197527000419,RM
Text,0.2960516491866406,en,0.695247436785728,BX
Text,0.33574658128767065,en,0.370354999377017,PZ
Text,0.25130427393692284,fr,0.525373772371696,PQ
Text,0.3482954361199257,en,0.3557195691616945,PZ
Text,0.29936650999134656,en,0.3552243420036333,JK
Text,0.2881206213292319,en,0.7113414362922775,NK
Text,0.2261006466475841,en,0.3252912203608095,B
Text,0.20857838116033142,de,0.35572379753322414,PT
Text,0.43824581813319596,en,0.3674630878833561,PR
Text,0.4283942307867418,fr,0.4161531449192559,PQ
Text,0.3526636229558203,en,0.35378277950280335,PS
Text,0.24365590871525608,fr,0.4209984358321423,PQ
Text,0.27932429543491866,en,0.36366843322290054,PJ
Text,0.2842795355038631,en,0.3669649060405274,PS
Text,0.2923445050550871,en,0.35360918789884,PR
Text,0.3770667180975713,en,0.3541473940348929,PS
Text,0.3547152079464383,en,0.34466357882526205,PR
Text,0.3099672571427954,en,0.4137730435778279,CC
Text,0.34162939714283025,de,0.7036055933173121,PT
Text,0.26106116814057906,en,0.0,RC
Text,0.2397697329788816,en,0.29740274619357693,BX
Text,0.2868868292574422,en,0.3038764883995002,BX
Text,0.12549396422899975,fi,0.24655822036167416,GT
Text,0.29078139788044666,pt,0.34141543632710075,PQ
Text,0.36447915920598806,en,0.7183319299240446,QD
Text,0.35791862133789887,fr,0.2932776247930952,DC
Text,0.35254791033913474,en,0.3311007449262211,PR
Text,0.28242276931436067,en,0.35654699392675565,PS
Text,0.29279689371489087,en,0.7707278749080505,QE
Text,0.23167941464913733,en,0.28356071215454953,BX
Text,0.0,fi,0.3987303499708376,PH
Text,0.22549057648473628,en,0.39912237488817487,BX
Text,0.2674755063246674,en,0.39912237488817487,BX
Text,0.0,en,0.284925705314987,PS
Text,0.24395825240617422,es,0.31369892586172843,PQ
Text,0.20600791154484743,fr,0.4209984358321423,PQ
Text,0.26146173355316144,en,0.39912237488817487,BX
Text,0.24639354483217357,en,0.3118792956090374,BV
Text,0.23289219703411682,en,0.3264740876429275,D501
Text,0.0,fi,0.7544418262399237,PQ
Text,0.35576064998356577,en,0.29204830019880273,DA
Text,0.2735059488078398,en,0.29915832291599426,DS
Text,0.2646954081636719,en,0.3730715149077592,BX
Text,0.2202544440003943,en,0.2872624289742626,PR
Text,0.2204733633401613,en,0.2872624289742626,PR
Text,0.2203351978888088,en,0.2872624289742626,PR
Text,0.27458320265057223,en,0.35926754998595084,PS
Text,0.38479204335816275,fr,0.31762835290484054,PR
Text,0.28772808771064007,en,0.3604025713955736,PZ
Text,0.24556311198412364,de,0.4088218179859046,PT
Text,0.4299904510196242,en,0.7472788210844692,SB
Text,0.2889942115395723,en,0.44011698083639567,TK
Text,0.4631115260369023,en,0.41299190248042134,PR
Text,0.2752984720046478,en,0.4561139202954218,DA
Text,0.23078607874516516,en,0.29449738611199455,HT; KD
Text,0.32178965353657224,fr,0.24774312801777207,DC
Text,0.25861111636066464,en,0.3173175271020288,KZ; D731
Text,0.29352568049811784,en,0.276793825338871,VM
Text,0.25912638754314143,fi,0.36701286511966524,PR
Text,0.2936897650674317,en,0.3551583348962936,PS
Text,0.2935113639367266,en,0.39051553611184003,CT
Text,0.2921627534607685,en,0.48052306333785144,QR
Text,0.22536816931898243,en,0.2695849462058724,DT
Text,0.23099255986057493,en,0.38647376046131177,PN; Z
Text,0.25934512185731823,en,0.2764801198335524,F001
Text,0.44466794247640357,es,0.2796504312755938,BX
Text,0.28494374500660347,en,0.3149395165173923,PS
Text,0.48697272826869853,en,0.35337952622464186,PR
Text,0.2615565031173175,nl,0.3863675504494328,HX
Text,0.2907164383682439,it,0.41852148196286443,DG
Text,0.20488971778243986,nl,0.35271902753926054,PT
Text,0.33905630288254374,en,0.37931897271709547,PZ
Text,0.3490339870900197,nl,0.31813165385777625,B
Text,0.32173857830000535,nl,0.2767491983301581,PR
Text,0.4059147489896565,nl,0.28316668483348356,PR
Text,0.35997486269038426,en,0.40740503314525717,PS
Text,0.2763174894589047,en,0.29384334553077324,DA
Text,0.257376809935318,de,0.4454876249088164,QK
Text,0.24024339790180754,en,0.4332541118992643,QC
Text,0.40376687282482593,en,0.6878784792065347,PS
Text,0.25762657632621505,en,0.39693264272282663,HE
Text,0.2850313823361684,fi,0.3294581427297201,PH
Text,0.3322713828849464,en,0.35933969841447017,RC
Text,0.35811648118290745,en,0.3128647085641766,PS
Text,0.37875903942999245,es,0.5431978888328811,PQ
Text,0.2659318748372226,en,0.4181560509012127,PS
Text,0.33307810684561995,fr,0.40969887400226257,PN
Text,0.08097101237641335,fi,0.3489746877628148,PZ
Text,0.299487460438408,en,0.5449617277142695,PQ
Text,0.27527979407610886,en,0.4078477287864365,PZ
Text,0.28232817251078635,en,0.28223337075077354,DA
Text,0.27118590488121025,en,0.383938210689635,PR
Text,0.27120644761370927,en,0.383938210689635,PR
Text,0.2711162974442277,en,0.383938210689635,PR
Text,0.3091095383835488,en,0.38279678969294634,ND
Text,0.5315382114131747,en,0.34986245871193766,PS
Text,0.22305830030656326,en,0.3047875898856574,DC; DS
Text,0.2518396643069654,en,0.3042006451338704,DT
Text,0.2126244637422711,en,0.3544248722092375,PS
Text,0.29732525330104215,en,0.3392512723657064,PS
Text,0.308907904239439,en,0.3179286131890552,PZ
Text,0.3674824180081687,en,0.48463341726209397,TX
Text,0.2895319714106896,en,0.38861583647220377,QE
Text,0.3020308262376295,en,0.3244517210666032,F350.5
Text,0.3658450659604868,en,0.36690266751596845,PS
Text,0.21283658481393203,en,0.38164552122153506,PS
Text,0.3514558206347587,en,0.3818523502102588,DA
Text,0.3248728033054672,en,0.37955580213426865,PS
Text,0.28410515569924444,es,0.3171589133640648,PQ
Text,0.19844965800511474,sv,0.35811326382678077,PT
Text,0.6321310538844742,en,0.3890131578240229,PQ
Text,0.2756926569805587,en,0.3658569994583213,DA
Text,0.20743374855275784,pt,0.3391998591715155,PQ
Text,0.2935268409439341,en,0.32475412857027974,PZ
Text,0.30395516800309025,en,0.3668990754446723,RC
Text,0.3012652071138607,fr,0.3438955290294336,PZ
Text,0.0,de,0.32428198378440304,D501
Text,0.2775802042528153,fi,0.3294581427297201,PH
Text,0.33993800629118653,es,0.36852826429301144,PQ
Text,0.2905269418556261,es,0.36852826429301144,PQ
Text,0.29078157411094296,es,0.36852826429301144,PQ
Text,0.28736509386061115,en,0.3555512317543592,HV
Text,0.26200773019409257,en,0.2962684413560456,QK
Text,0.30086330092555374,en,0.39823357916822466,PZ
Text,0.2961234320687008,en,0.3687347163794283,PZ
Text,0.4683491954309609,en,0.3636794697128818,PS
Text,0.34703468958836114,en,0.7423250826662494,DS
Text,0.4362614851187153,en,0.556126453644737,TP
Text,0.2879111091780614,en,0.4376415683080276,QC
Text,0.25209631870880844,en,0.42896940518720067,PS
Text,0.3560793651482323,es,0.3935821332731177,GR; PQ
Text,0.21938671863991438,fi,0.3294581427297201,PH
Text,0.25752364180848364,en,0.30916899505803486,Z
Text,0.256504099100071,en,0.3804264783919285,TR
Text,0.2528684754355801,en,0.3804264783919285,TR
Text,0.3335096216425977,en,0.36240333058132984,PS
Text,0.3395187162214815,en,0.37222487428538775,PS
Text,0.28801954216685,en,0.36370957131750004,PZ
Text,0.3324369822459354,en,0.3567238032415264,PS
Text,0.30250737465480115,en,0.3707916612699536,SH
Text,0.21936585078840254,pt,0.2426831028854265,DP
Text,0.25614204865110946,fr,0.26869774268522256,DC
Text,0.0,fi,0.3355080636600961,PZ
Text,0.2771569335628839,en,0.4184760124095074,PZ
Text,0.2270912578810855,pt,0.4100114275227429,PQ
Text,0.15785707940648652,pt,0.4100114275227429,PQ
Text,0.0,de,0.38275338221366956,PT
Text,0.29364184237868907,en,0.3704576299886689,HJ
Text,0.3982352872102019,en,0.3346301957143737,PS
Text,0.2474536444290643,en,0.2681385439839188,E300
Text,0.27613922011026903,en,0.29384334553077324,DA
Text,0.6265417904083035,en,0.380481311744652,PQ
Text,0.2783836504012239,en,0.35956969181765025,PR
Text,0.16121217508313002,fi,0.3419356527526049,DL
Text,0.47156578833544144,en,0.3637847618086752,PS
Text,0.2789363161060927,en,0.3669222801489972,HG
Text,0.3334181240018005,en,0.35640318586320846,LB
Text,0.6434954041071911,en,0.44585759192233,PS
Text,0.24047058114568223,en,0.3551020272259793,BX
Text,0.24143967143502967,en,0.3166585806607546,HG
Text,0.3542164556144295,en,0.35655351996334267,TT
Text,0.27227561860219457,en,0.3760358070387857,PZ
Text,0.24368216321821448,en,0.2699193620635347,QM
Text,0.3582847372523209,en,0.38613604739123547,TX
Text,0.3665189108383311,en,0.4309125153802813,PZ
Text,0.2821135212707168,en,0.2553781840437561,PS
Text,0.2746395473670504,de,0.35572379753322414,PT
Text,0.3994867440160184,pt,0.4014237378090035,PQ
Text,0.2674101547005208,en,0.2811989040212991,PZ
Text,0.30967786268558295,en,0.39699130307146524,PZ
Text,0.372044875365663,es,0.28374514176008164,F2801
Text,0.22407311336395605,de,0.5936434283538599,PT
Text,0.37069351659850114,en,0.32610470311633316,D501
Text,0.2479629591702573,en,0.28183580851902823,KZ
Text,0.3271095188869583,en,0.41130686688977636,E151
Text,0.4561711906070958,en,0.3105323174650027,F106
Text,0.49156298650803176,fr,0.3671750166674663,PQ
Text,0.1754271226030646,fi,0.37668223238167126,PH
Text,0.21310509487848153,fi; sv,0.34291583121229996,PD; PH
Text,0.5171960936874209,en,0.3702860939634791,PS
Text,0.44113382260050915,en,0.36125839711264685,PS
Text,0.28641326760771785,en,0.39784124095916185,PS
Text,0.32568695926779184,en,0.3254377564864327,PR
Text,0.3810104041190094,en,0.3672982868337188,PS
Text,0.5140557074267379,fr,0.4263395868177115,DC
Text,0.355492008119359,en,0.33146370301614314,PR
Text,0.26018375798180715,en,0.3830163403954907,PZ
Text,0.2494418905571422,en,0.4360975316079629,DA
Text,0.25058114074864674,en,0.4360975316079629,DA
